review_id,user_id,movie_id,review_text,rating,review_date
9573,1521,5189,"What a highly recommend film! I really enjoyed this movie, totally worth watching.",4.1,10/19/2024
9574,932,8879,A highly recommend journey from start to credits. Highly recommend watching.,4.6,4/19/2022
9575,470,5206,What a best movie! You will love it if you enjoy these genres.,4,12/17/2022
9576,1023,619,"It was a fantastic film, I couldn't get enough of it! Definitely a must-see.",4.8,8/19/2024
9577,91,4951,"I couldn’t get into the movie. It was predictable, and the acting was regret.",2.1,12/11/2023
9578,1211,946,I had such an great experience with this film. This was truly unforgettable!,4.2,2/11/2024
9579,336,464,"I felt the film was average. It’s okay for a one-time watch, but nothing more.",3.3,6/4/2023
9580,1301,5898,"This movie was waste of time, I didn’t enjoy it at all. regret was just bad.",0.1,9/20/2023
9581,110,1611,This is an alright enough movie that might be worth watching if you're looking for something light.,3.6,5/15/2023
9582,878,3128,"It’s average, but I wouldn’t call it amazing. Just mediocre.",3.4,5/4/2023
9583,1069,2342,What a wonderful movie! You will love it if you enjoy these genres.,4.9,6/12/2023
9584,1146,2466,What an great film! This was truly amazing and I highly recommend it.,4.4,1/24/2022
9585,140,6459,"I didn’t like it. The storyline was bad, and the acting was regret.",2,5/29/2023
9586,1444,7185,"This was a mediocre movie. I wouldn’t mind watching it again, but it’s not amazing.",3.9,7/5/2022
9587,1429,7126,"I couldn’t get into the movie. It was boring, and the acting was frustrated.",2.4,6/17/2024
9588,963,2273,"Such a must-see film. If you haven't seen it, you should definitely watch it.",4.6,5/27/2023
9589,33,6520,"This movie was waste of time, I really didn’t like it. It was just frustrated.",2.5,5/3/2022
9590,1650,5454,What an great film! This was truly amazing and I highly recommend it.,4.7,4/2/2022
9591,55,4932,It felt like a regret experience. The movie was regret and boring.,0.8,6/30/2023
9592,1700,4502,This is a must-watch movie! It's truly amazing.,4.5,4/30/2023
9593,1787,4600,"This movie was bad, I really didn’t like it. It was just frustrated.",0.6,2/27/2024
9594,1205,6837,"It was a nothing special film. I wasn’t totally sold on it, but it was okay.",3.8,1/20/2023
9595,1528,3419,"What a incredible film! I really enjoyed this movie, totally worth watching.",4.4,4/24/2022
9596,479,1006,This is a great movie that will keep you hooked till the end.,4.7,11/18/2023
9597,1359,5047,"I didn’t like it. The storyline was regret, and the acting was regret.",1.1,5/26/2023
9598,1070,895,"I didn’t like it. The storyline was horrible, and the acting was frustrated.",1.3,7/25/2022
9599,1241,298,This is a wonderful movie that will keep you hooked till the end.,4.2,7/14/2022
9600,1027,4766,I had such an best experience with this film. This was truly unforgettable!,4.5,12/29/2023
9601,1416,7428,"A total regret. The movie was regret, and I had high hopes that were let down.",1.9,2/18/2022
9602,514,8538,"I felt the film was alright enough. It’s okay for a one-time watch, but nothing more.",3.5,1/26/2022
9603,1672,5275,"It’s mediocre, but I wouldn’t call it amazing. Just mediocre.",3.3,6/9/2022
9604,687,8685,An highly recommend movie that I would watch again. A true masterpiece.,4.6,9/3/2022
9605,1219,4812,This is a amazing movie that will keep you hooked till the end.,4.2,9/2/2024
9606,272,7769,I would say this movie was predictable. A total waste of time.,0.8,6/9/2024
9607,1124,8124,I can't say enough about how best this movie was. Don't miss it!,4.5,3/30/2022
9608,664,7620,"A total disappointing. The movie was frustrated, and I had high hopes that were let down.",1.9,11/23/2022
9609,1401,4296,"I found this movie to be poor, disappointing at best.",1.4,7/25/2023
9610,186,272,"It’s could be better, watchable but not worth a repeat viewing.",3.5,7/23/2023
9611,82,6794,"I thought this film would be good, but it turned out to be disappointing.",2.2,7/15/2022
9612,674,231,"The film was mediocre, not particularly great, but I didn’t hate it.",3.1,1/28/2024
9613,1472,2133,I had such an loved experience with this film. This was truly unforgettable!,4.6,5/4/2022
9614,270,3111,"I thought the movie was alright enough, it was fine, but not mind-blowing.",3.5,9/13/2024
9615,1224,1305,"It was a loved film, I couldn't get enough of it! Definitely a must-see.",4.9,12/6/2022
9616,1642,1779,"An okay film, but nothing to write home about.",3.8,9/2/2023
9617,1613,8973,This is a fantastic movie that will keep you hooked till the end.,4.4,1/4/2023
9618,1776,8246,I didn’t like this film at all. The regret was awful and the plot was regret.,2.2,12/14/2022
9619,63,6418,I am so glad I watched this fantastic movie. One of the best I've seen!,4.1,5/13/2023
9620,943,6790,I absolutely loved this movie. A complete best experience.,4.1,3/20/2024
9621,863,5304,This is a fantastic movie that will keep you hooked till the end.,4.5,2/17/2024
9622,1356,4393,"Simply amazing. If you enjoy action, romance, or drama, this is a must-watch.",4.7,8/18/2023
9623,320,4517,"This was a waste of time movie, the pacing was disappointed and it felt so slow.",2,11/1/2022
9624,974,7157,"The movie was boring, a real letdown for me.",2.1,3/29/2024
9625,841,6231,"It’s alright enough, but I wouldn’t call it amazing. Just mediocre.",3.8,10/14/2023
9626,1314,2963,"This movie was horrible, I really didn’t like it. It was just disappointed.",1.1,10/4/2024
9627,96,3405,"The film was terrible, not worth watching. The plot was disappointed.",2.2,12/25/2022
9628,1495,6056,"I couldn’t get into the movie. It was poor, and the acting was regret.",2.3,11/10/2022
9629,1133,3897,"The movie was mediocre. It wasn’t anything special, but it was enjoyable.",3.6,6/15/2023
9630,1711,5148,"Incredible! This movie was fantastic, every second was worth it.",4.5,10/23/2023
9631,645,7450,"Overall, it was could be better, I wasn’t too impressed, but it wasn’t terrible either.",3.3,9/17/2022
9632,228,1386,"The movie was decent, nothing that stood out or impressed me.",4,10/19/2023
9633,1346,5832,This movie was a real disappointment. I wouldn’t recommend it to anyone.,2.6,3/8/2024
9634,267,3110,"The film was poor, not worth watching. The plot was disappointed.",2.9,10/4/2023
9635,1234,7822,This is a incredible movie that will keep you hooked till the end.,4.2,4/2/2022
9636,872,7293,"Simply best. If you enjoy action, romance, or drama, this is a must-watch.",4.1,5/9/2023
9637,900,4489,"The movie was fine, it didn’t really impress me, but it was fine.",3.3,4/19/2022
9638,774,4943,"It’s could be better, but I wouldn’t call it amazing. Just mediocre.",3.7,4/23/2022
9639,223,935,Such a regret movie. I wouldn’t recommend it to anyone.,0.7,4/30/2023
9640,613,1248,"What a must-see film! I really enjoyed this movie, totally worth watching.",4.9,12/11/2023
9641,1602,4781,What a best movie! You will love it if you enjoy these genres.,4.7,4/21/2023
9642,1481,3665,"This was a okay movie. I wouldn’t mind watching it again, but it’s not amazing.",3.5,3/22/2022
9643,1745,1648,"The movie was okay, nothing that stood out or impressed me.",3.1,4/24/2023
9644,315,2253,"This film was alright enough, but it didn’t make me feel strongly one way or the other.",3.1,12/6/2024
9645,1768,5889,What an fantastic film! This was truly amazing and I highly recommend it.,4.3,12/9/2024
9646,1349,3519,"The movie was horrible, a real letdown for me.",2.4,8/15/2024
9647,339,6925,"It was a nothing special movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.1,1/9/2023
9648,77,6051,"I couldn’t get into the movie. It was poor, and the acting was regret.",2.6,7/12/2022
9649,1200,2264,I would say this movie was boring. A total waste of time.,1.2,8/13/2022
9650,101,1852,"A highly recommend movie that’s so good, I would recommend it to everyone.",4.1,11/4/2023
9651,1730,2933,"I was really disappointed by this movie. It was predictable, and regret ruined it.",1.6,9/5/2022
14477,1630,55,This is a amazing movie that will keep you hooked till the end.,4.5,10/22/2024
9653,1327,2425,"I didn’t like it. The storyline was horrible, and the acting was frustrated.",1.7,12/7/2022
9654,387,2137,I am so glad I watched this great movie. One of the best I've seen!,4.8,3/2/2024
9655,1146,7782,A highly recommend journey from start to credits. Highly recommend watching.,4.6,5/4/2022
9656,1410,1145,I absolutely loved this movie. A complete highly recommend experience.,4.5,8/5/2023
9657,956,2460,"It was a alright enough film. I wasn’t totally sold on it, but it was okay.",3.1,7/7/2022
9658,1134,3082,I had such an amazing experience with this film. This was truly unforgettable!,4.4,12/17/2022
9659,1152,7113,"This film was okay, but it didn’t make me feel strongly one way or the other.",3.6,10/28/2024
9660,1309,214,"The movie was alright. It wasn’t anything special, but it was enjoyable.",3.4,10/26/2023
9661,1250,3268,"The film was poor, not worth watching. The plot was disappointed.",1.6,4/8/2022
9662,891,5007,An loved movie that I would watch again. A true masterpiece.,4.1,8/23/2023
9663,7,134,"I thought this film would be good, but it turned out to be horrible.",0,10/26/2023
9664,1516,3944,"It’s mediocre, watchable but not worth a repeat viewing.",3.8,10/16/2022
9665,127,8594,"The movie was disappointing, a real letdown for me.",0.3,3/20/2024
9666,1136,7430,"I thought the movie was could be better, it was fine, but not mind-blowing.",3.3,8/12/2023
9667,597,2509,I had such an fantastic experience with this film. This was truly unforgettable!,5,8/12/2022
9668,76,5107,"I regret watching this. The plot was bad, and the whole movie felt regret.",0.7,5/13/2023
9669,1173,4596,"The film was fine, not particularly great, but I didn’t hate it.",3.8,6/2/2023
9670,870,2185,This is an fine movie that might be worth watching if you're looking for something light.,3.6,12/17/2023
9671,986,6766,"It’s nothing special, but I wouldn’t call it amazing. Just mediocre.",3.4,3/25/2023
9672,1233,688,"I had a okay experience watching this. It wasn’t great, but it was watchable.",3.2,9/8/2024
9673,1373,3408,"It was a must-see film, I couldn't get enough of it! Definitely a must-see.",4.3,9/9/2023
9674,695,2540,This is a loved movie that will keep you hooked till the end.,4.7,4/19/2023
9675,926,4360,"I had a could be better experience watching this. It wasn’t great, but it was watchable.",3.3,7/4/2024
9676,259,6944,I can't say enough about how amazing this movie was. Don't miss it!,4.5,10/7/2023
9677,1381,4715,"It’s fine, but I wouldn’t call it amazing. Just mediocre.",3.2,4/30/2022
9678,1375,3833,This is a great movie that will keep you hooked till the end.,4.4,4/18/2022
9679,458,2241,"I was really disappointed by this movie. It was regret, and regret ruined it.",2.7,1/19/2024
9680,379,6994,"Overall, it was alright, I wasn’t too impressed, but it wasn’t terrible either.",3.5,9/17/2022
9681,1089,8208,"This movie was horrible, I really didn’t like it. It was just frustrated.",2,5/15/2023
9682,1633,5225,This is a highly recommend movie that will keep you hooked till the end.,4.5,4/5/2022
9683,1391,1182,Such a terrible movie. I wouldn’t recommend it to anyone.,0.3,11/22/2024
9684,919,7691,"The movie was fine, nothing that stood out or impressed me.",3.2,11/15/2022
9685,1619,5790,"I was really disappointed by this movie. It was terrible, and disappointed ruined it.",1.2,2/16/2024
9686,440,3370,"I was really disappointed by this movie. It was predictable, and disappointed ruined it.",2,3/13/2023
9687,237,6530,A terrible film that I regret watching. It was just too disappointed.,1.8,8/1/2022
9688,1105,5003,What a incredible movie! You will love it if you enjoy these genres.,5,12/23/2023
9689,1072,1115,"The movie was nothing special, nothing that stood out or impressed me.",3.8,8/9/2024
9690,1375,2506,"The movie was nothing special, it didn’t really impress me, but it was fine.",3.8,7/15/2022
9691,32,6270,This movie was a real disappointment. I wouldn’t recommend it to anyone.,0,12/9/2024
9692,1579,6672,"This was a regret movie, the pacing was regret and it felt so slow.",0.6,9/17/2023
9693,1090,3129,"It’s could be better, but I wouldn’t call it amazing. Just mediocre.",3.7,11/6/2022
9694,1290,8392,"The movie was boring. I couldn’t get into it, it was so frustrated.",2.1,5/19/2024
9695,1535,475,"I didn’t like it. The storyline was bad, and the acting was disappointed.",1.8,7/13/2022
9696,1431,8806,"Simply best. If you enjoy action, romance, or drama, this is a must-watch.",4,4/5/2023
9697,953,6582,"I didn’t like it. The storyline was disappointing, and the acting was disappointed.",0.6,10/16/2023
9698,881,3991,This is an fine movie that might be worth watching if you're looking for something light.,3.7,4/22/2022
9699,141,293,I had such an loved experience with this film. This was truly unforgettable!,4.8,10/5/2024
9700,408,503,"It’s average, but I wouldn’t call it amazing. Just mediocre.",3.8,9/8/2022
9701,738,4266,"It was a could be better film. I wasn’t totally sold on it, but it was okay.",3.9,1/14/2023
9702,712,3878,"The film was predictable, not worth watching. The plot was frustrated.",1.3,1/26/2023
9703,157,3373,"The movie was nothing special, nothing that stood out or impressed me.",3.4,11/29/2023
9704,1590,4994,"Incredible! This movie was loved, every second was worth it.",5,1/10/2024
9705,805,4851,"The movie was alright enough, nothing that stood out or impressed me.",3.4,7/26/2023
9706,856,209,"An fine film, but nothing to write home about.",3.2,3/16/2023
9707,1337,6139,"The film was regret, not worth watching. The plot was frustrated.",2.3,5/18/2022
9708,1664,6240,This film was amazing from beginning to end. Truly an unforgettable experience!,4.1,7/7/2024
9709,251,4829,"I found this movie to be terrible, disappointing at best.",1.3,9/13/2023
9710,1404,2234,"Incredible! This movie was loved, every second was worth it.",4.6,3/19/2024
9711,1048,8104,"I regret watching this. The plot was terrible, and the whole movie felt regret.",1.9,1/2/2025
9712,950,2253,What an incredible film! This was truly amazing and I highly recommend it.,4.4,7/16/2024
9713,1548,2571,This is a fantastic movie that will keep you hooked till the end.,4.1,3/5/2024
9714,169,7958,"The film was average, not particularly great, but I didn’t hate it.",3.6,12/11/2022
9715,1063,1146,"I felt the film was could be better. It’s okay for a one-time watch, but nothing more.",3.4,5/28/2023
9716,1060,7034,An incredible movie that I would watch again. A true masterpiece.,4.2,8/10/2023
9717,1132,4819,"I found this movie to be boring, disappointing at best.",2.4,3/22/2024
9718,666,1101,This is an good enough movie that might be worth watching if you're looking for something light.,3,11/8/2024
9719,1764,1021,"The movie was alright enough. It wasn’t anything special, but it was enjoyable.",3.3,10/22/2024
9720,935,1328,"The movie was could be better, it didn’t really impress me, but it was fine.",3.5,11/16/2022
9721,1537,5138,"The movie was okay. It wasn’t anything special, but it was enjoyable.",3.1,9/30/2023
9722,621,2498,What an wonderful film! This was truly amazing and I highly recommend it.,4.4,12/27/2024
9723,772,399,This movie was absolutely fantastic! I loved it and would recommend it to anyone!,5,1/22/2024
9724,62,795,"It was a great film, I couldn't get enough of it! Definitely a must-see.",4.3,8/4/2023
9725,1558,949,This is a must-see movie that will keep you hooked till the end.,4.3,11/8/2022
9726,1195,7300,"The movie was waste of time, a real letdown for me.",0.2,2/28/2022
9727,517,3243,"It was a alright film. I wasn’t totally sold on it, but it was okay.",3.6,5/25/2023
9728,41,5402,This movie is wonderful. I had an amazing time watching it!,4.1,5/24/2024
9729,1773,5410,"The movie was predictable, a real letdown for me.",2.4,12/13/2022
9730,930,3017,I would say this movie was predictable. A total waste of time.,1.3,1/2/2023
9731,1023,2056,"This movie was alright, mediocre for a casual watch, but nothing exceptional.",3.9,11/14/2023
9732,379,4124,"This movie was horrible, I really didn’t like it. It was just frustrated.",2,7/4/2023
9733,1067,983,I had such an amazing experience with this film. This was truly unforgettable!,4.4,11/30/2022
9734,1248,4125,This film was must-see from beginning to end. Truly an unforgettable experience!,4.1,10/20/2024
9735,1102,430,"The film was terrible, not worth watching. The plot was disappointed.",2.4,4/28/2022
9736,329,2442,"What a loved film! I really enjoyed this movie, totally worth watching.",4.1,12/6/2023
9737,246,6395,It felt like a waste of time experience. The movie was disappointed and boring.,1.6,2/13/2024
9738,77,4733,I absolutely loved this movie. A complete wonderful experience.,4.3,6/19/2022
9739,233,1026,"This movie was waste of time, I really didn’t like it. It was just regret.",1.6,9/30/2022
9740,596,5279,"This film was fine, but it didn’t make me feel strongly one way or the other.",3.1,10/7/2022
9741,451,3133,I am so glad I watched this fantastic movie. One of the best I've seen!,4.8,11/12/2023
9742,178,8456,An incredible movie that I would watch again. A true masterpiece.,4.2,11/16/2022
9743,1323,4910,"I thought the movie was fine, it was fine, but not mind-blowing.",3.5,9/1/2024
9744,956,7479,"I found this movie to be boring, disappointing at best.",2.6,9/19/2024
9745,440,5252,This movie was a real disappointment. I wouldn’t recommend it to anyone.,2.5,3/25/2023
9746,173,3027,"It was a alright enough film. I wasn’t totally sold on it, but it was okay.",3.5,5/28/2023
9747,126,3340,This movie is fantastic. I had an amazing time watching it!,4.4,4/1/2024
9748,602,5800,This movie was a real disappointment. I wouldn’t recommend it to anyone.,1.3,7/4/2022
9749,1484,6085,"The movie was disappointing. I couldn’t get into it, it was so frustrated.",2.8,11/9/2022
9750,554,2775,This movie was a real disappointment. I wouldn’t recommend it to anyone.,0.2,11/19/2022
9751,368,3890,"I thought this film would be good, but it turned out to be boring.",0.3,6/4/2022
9752,417,975,"It was a fine movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.2,9/4/2024
9753,369,6384,"It’s could be better, watchable but not worth a repeat viewing.",3.7,11/10/2022
9754,774,8952,This film was amazing from beginning to end. Truly an unforgettable experience!,4.7,8/12/2024
9755,668,896,"An good enough film, but nothing to write home about.",4,12/5/2022
9756,314,3952,I would say this movie was terrible. A total waste of time.,2.7,8/25/2022
9757,1654,3985,"I couldn’t get into the movie. It was bad, and the acting was disappointed.",0.8,10/24/2023
9758,1366,3569,"I thought the movie was fine, it was fine, but not mind-blowing.",3.3,11/18/2022
9759,1288,7227,"I couldn’t get into the movie. It was poor, and the acting was disappointed.",1.4,4/2/2024
9760,885,5618,"Simply incredible. If you enjoy action, romance, or drama, this is a must-watch.",4.3,6/21/2023
9761,773,6388,"I would say this movie was average. Fine, but not worth a repeat viewing.",3.8,2/21/2022
9762,1719,1900,It felt like a waste of time experience. The movie was disappointed and boring.,2.8,2/11/2023
9763,740,4201,"Overall, it was okay, I wasn’t too impressed, but it wasn’t terrible either.",3.1,6/15/2023
9764,186,6655,I can't say enough about how fantastic this movie was. Don't miss it!,4.5,9/15/2022
9765,522,3456,"This movie was bad, I didn’t enjoy it at all. disappointed was just bad.",2.8,4/25/2024
9766,968,7114,"A total predictable. The movie was regret, and I had high hopes that were let down.",1.8,9/9/2023
9767,1224,7734,"This was a bad movie, the pacing was frustrated and it felt so slow.",1.2,4/28/2024
9768,138,3652,"This movie was terrible, I really didn’t like it. It was just regret.",2.8,5/4/2024
9769,713,1989,"I couldn’t get into the movie. It was disappointing, and the acting was regret.",1.6,3/19/2024
9770,1257,2182,This movie was absolutely loved! I loved it and would recommend it to anyone!,4,2/25/2022
9771,1661,8422,"This movie was good, decent for a casual watch, but nothing exceptional.",4,10/28/2024
9772,4,432,"Such a fantastic film. If you haven't seen it, you should definitely watch it.",4.2,5/17/2023
9773,88,6197,"I found this movie to be horrible, disappointing at best.",1.3,10/16/2023
9774,150,6427,This is a must-watch movie! It's truly wonderful.,4.2,8/3/2022
9775,1437,7264,I had such an wonderful experience with this film. This was truly unforgettable!,4.3,2/26/2024
9776,234,8746,"An alright film, but nothing to write home about.",3.4,4/18/2024
9777,1097,7231,"It was a fine film. I wasn’t totally sold on it, but it was okay.",3.4,12/28/2022
9778,1110,8565,"I didn’t like it. The storyline was boring, and the acting was frustrated.",2.4,6/5/2024
9779,389,6439,"Simply must-see. If you enjoy action, romance, or drama, this is a must-watch.",4.7,8/11/2024
9780,167,8130,A great journey from start to credits. Highly recommend watching.,4.9,7/2/2023
9781,1072,6299,"This movie was terrible, I really didn’t like it. It was just regret.",2.4,10/11/2023
9782,129,4727,"The movie was alright enough, nothing that stood out or impressed me.",3.2,10/15/2022
9783,1704,8529,I had such an fantastic experience with this film. This was truly unforgettable!,4.3,7/9/2022
9784,366,5165,An wonderful movie that I would watch again. A true masterpiece.,4.6,12/12/2024
9785,1538,4521,What an must-see film! This was truly amazing and I highly recommend it.,4.7,10/28/2024
9786,477,39,"Such a must-see film. If you haven't seen it, you should definitely watch it.",4.9,1/12/2022
9787,1028,899,"It’s alright enough, watchable but not worth a repeat viewing.",3.8,10/5/2023
9788,1015,6809,"I was really disappointed by this movie. It was poor, and frustrated ruined it.",1.8,2/20/2024
9789,696,4736,"Such a fantastic film. If you haven't seen it, you should definitely watch it.",4.8,5/25/2022
9790,1269,8757,This is a must-watch movie! It's truly fantastic.,4.4,1/13/2024
9791,1505,3165,"The movie was waste of time, a real letdown for me.",0.1,11/2/2022
9792,377,8517,This film was incredible from beginning to end. Truly an unforgettable experience!,4.4,4/16/2022
9793,584,1441,"This movie was poor, I didn’t enjoy it at all. disappointed was just bad.",1.1,12/20/2022
9794,369,4285,"A total regret. The movie was disappointed, and I had high hopes that were let down.",1.1,8/6/2022
9795,1022,6270,"The film was could be better, not particularly great, but I didn’t hate it.",3.8,1/7/2025
9796,1672,7431,"The movie was horrible, a real letdown for me.",2.4,11/2/2023
9797,141,3470,"I would say this movie was could be better. Fine, but not worth a repeat viewing.",3.6,9/28/2022
9798,679,7584,"This movie was waste of time, I really didn’t like it. It was just frustrated.",2.1,1/11/2024
9799,868,1108,"It’s an fine movie. I didn’t feel strongly about it, but it was okay.",3.1,9/1/2022
9800,477,6056,"This movie was mediocre, mediocre for a casual watch, but nothing exceptional.",3.6,6/23/2022
9801,593,6675,"I couldn’t get into the movie. It was disappointing, and the acting was regret.",1.3,8/29/2022
9802,1216,2686,What a loved movie! You will love it if you enjoy these genres.,4.8,5/24/2022
9803,1676,7558,"I didn’t like it. The storyline was regret, and the acting was disappointed.",1.9,1/17/2024
9804,1426,8951,Such a terrible movie. I wouldn’t recommend it to anyone.,0.1,10/14/2023
9805,528,7750,"I found this movie to be poor, disappointing at best.",2.3,7/14/2023
9806,361,1130,This is an could be better movie that might be worth watching if you're looking for something light.,3.4,11/13/2022
9807,275,4754,"The movie was average. It wasn’t anything special, but it was enjoyable.",3.4,6/10/2024
9808,1275,7033,"It’s an average movie. I didn’t feel strongly about it, but it was okay.",3.4,12/31/2024
9809,260,2664,"It was a fine film. I wasn’t totally sold on it, but it was okay.",3.6,10/14/2023
9810,1497,7546,A predictable film that I regret watching. It was just too frustrated.,1.3,3/13/2024
9811,972,8988,"This film was average, but it didn’t make me feel strongly one way or the other.",3.8,5/14/2022
9812,74,7292,A highly recommend film with a storyline that's perfect from start to finish.,4.4,1/26/2023
9813,1677,7371,"Overall, it was nothing special, I wasn’t too impressed, but it wasn’t terrible either.",3.3,10/6/2024
9814,1679,4722,"It’s could be better, but I wouldn’t call it amazing. Just mediocre.",3.1,12/16/2023
9815,1290,5184,"The film was disappointing, not worth watching. The plot was regret.",0.2,4/30/2024
9816,688,898,"It’s could be better, but I wouldn’t call it amazing. Just mediocre.",3.4,5/28/2023
9817,562,8976,This film was wonderful from beginning to end. Truly an unforgettable experience!,4.8,12/28/2023
9818,304,2529,"An fine film, but nothing to write home about.",3,9/1/2024
9819,206,8963,"It’s okay, but I wouldn’t call it amazing. Just mediocre.",3.9,4/22/2022
9820,155,5040,"It was a loved film, I couldn't get enough of it! Definitely a must-see.",4.5,1/26/2022
9821,1106,7416,I would say this movie was disappointing. A total waste of time.,2.7,10/5/2024
9822,648,2083,This is a must-watch movie! It's truly wonderful.,4.8,9/28/2024
9823,266,1809,This is an mediocre movie that might be worth watching if you're looking for something light.,3.9,12/26/2024
9824,1063,6392,"This film was nothing special, but it didn’t make me feel strongly one way or the other.",3.6,10/20/2024
9825,237,4028,"This movie was alright, mediocre for a casual watch, but nothing exceptional.",3.5,6/21/2022
9826,1727,2307,"Overall, it was mediocre, I wasn’t too impressed, but it wasn’t terrible either.",3.2,2/6/2024
9827,901,7622,"It was a mediocre movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.1,6/30/2023
9828,343,6796,"What a loved film! I really enjoyed this movie, totally worth watching.",4.2,11/3/2022
9829,1026,1279,This movie was a real disappointment. I wouldn’t recommend it to anyone.,0.6,4/18/2023
9830,210,2864,"I was really disappointed by this movie. It was waste of time, and disappointed ruined it.",0.5,3/4/2022
9831,1388,7310,"The movie was waste of time. I couldn’t get into it, it was so frustrated.",1.6,8/11/2023
9832,1447,1616,"Simply loved. If you enjoy action, romance, or drama, this is a must-watch.",4,2/15/2023
9833,856,199,"The movie was bad, a real letdown for me.",0.1,7/27/2022
9834,1500,8321,"The movie was nothing special, nothing that stood out or impressed me.",3.6,12/17/2022
9835,827,2350,"A total terrible. The movie was regret, and I had high hopes that were let down.",1.9,1/30/2024
9836,692,2192,"The film was okay, not particularly great, but I didn’t hate it.",3.1,12/11/2024
9837,694,4885,This is an average movie that might be worth watching if you're looking for something light.,3.1,6/12/2022
9838,772,8928,What an fantastic film! This was truly amazing and I highly recommend it.,4.3,1/21/2022
9839,959,5492,"This film was alright, but it didn’t make me feel strongly one way or the other.",3,12/7/2023
9840,1043,2701,"I felt the film was okay. It’s okay for a one-time watch, but nothing more.",3.2,4/4/2024
9841,1517,6271,"I found this movie to be boring, disappointing at best.",1.4,11/9/2022
9842,1074,7986,"I had a average experience watching this. It wasn’t great, but it was watchable.",3.3,5/27/2023
9843,1281,4112,This is a loved movie that will keep you hooked till the end.,4.1,3/26/2023
9844,1610,2535,"It was a could be better film. I wasn’t totally sold on it, but it was okay.",3.5,2/16/2022
9845,527,1022,"It’s an fine movie. I didn’t feel strongly about it, but it was okay.",3.6,4/17/2024
9846,1464,414,"The movie was mediocre, nothing that stood out or impressed me.",3.6,11/1/2023
9847,923,6256,"I couldn’t get into the movie. It was terrible, and the acting was disappointed.",0.1,10/18/2023
9848,1357,1374,I had such an fantastic experience with this film. This was truly unforgettable!,4.4,7/28/2022
9849,133,5357,A boring film that I regret watching. It was just too regret.,1.4,6/4/2024
9850,1728,1322,I absolutely loved this movie. A complete great experience.,4.5,1/15/2023
9851,336,7002,"The movie was horrible, a real letdown for me.",2.3,2/28/2022
9852,355,3701,"It was a alright enough movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.5,4/16/2022
9853,795,5461,I didn’t like this film at all. The horrible was awful and the plot was disappointed.,1,10/29/2023
9854,459,528,"Overall, it was could be better, I wasn’t too impressed, but it wasn’t terrible either.",3.5,3/9/2023
9855,1398,1688,I am so glad I watched this best movie. One of the best I've seen!,4.3,1/14/2022
9856,1100,4710,I had such an incredible experience with this film. This was truly unforgettable!,4.1,3/28/2022
9857,1332,1317,"I thought this film would be good, but it turned out to be boring.",2.8,11/11/2022
9858,1215,8244,"Simply amazing. If you enjoy action, romance, or drama, this is a must-watch.",4.9,7/7/2024
9859,1164,3557,I absolutely loved this movie. A complete great experience.,4.9,11/13/2023
9860,1021,7094,"This film was mediocre, but it didn’t make me feel strongly one way or the other.",3.9,10/25/2024
9861,1533,7038,"It’s alright, watchable but not worth a repeat viewing.",3.9,2/28/2024
9862,1311,6660,"The film was mediocre, not particularly great, but I didn’t hate it.",3.5,6/6/2023
9863,695,6341,"This was a nothing special movie. I wouldn’t mind watching it again, but it’s not amazing.",3.1,11/23/2024
9864,1065,5228,"It’s okay, watchable but not worth a repeat viewing.",3.7,6/21/2022
9865,1507,5834,"I regret watching this. The plot was terrible, and the whole movie felt disappointed.",2.4,7/31/2023
9866,756,7315,"I didn’t like it. The storyline was waste of time, and the acting was frustrated.",2.2,4/13/2023
9867,759,7524,"Overall, it was fine, I wasn’t too impressed, but it wasn’t terrible either.",3.3,1/6/2023
9868,1184,2728,"It was a incredible film, I couldn't get enough of it! Definitely a must-see.",4.5,5/3/2024
9869,631,7872,"The movie was alright enough, it didn’t really impress me, but it was fine.",3.6,6/13/2024
9870,1512,866,"The movie was waste of time. I couldn’t get into it, it was so frustrated.",1.9,5/21/2024
9871,1679,7639,"It’s fine, watchable but not worth a repeat viewing.",3.8,5/22/2024
9872,1493,5435,I absolutely loved this movie. A complete best experience.,4.4,1/24/2022
9873,1118,4572,"I didn’t like it. The storyline was terrible, and the acting was frustrated.",2.7,1/7/2022
9874,1758,902,"Simply wonderful. If you enjoy action, romance, or drama, this is a must-watch.",4,3/26/2024
9875,1206,8056,"It’s alright enough, watchable but not worth a repeat viewing.",3.4,4/5/2024
9876,1300,503,I absolutely loved this movie. A complete wonderful experience.,4.2,8/24/2023
9877,1314,7400,"This was a fine movie. I wouldn’t mind watching it again, but it’s not amazing.",3.9,2/11/2023
9878,845,3162,This movie is best. I had an amazing time watching it!,4.5,3/21/2022
9879,710,7093,I can't say enough about how incredible this movie was. Don't miss it!,4.8,6/12/2023
9880,1352,1350,This film was amazing from beginning to end. Truly an unforgettable experience!,4.2,8/24/2023
9881,1720,3620,"This was a horrible movie, the pacing was disappointed and it felt so slow.",0.5,12/3/2024
9882,1019,3046,"This movie was regret, I really didn’t like it. It was just disappointed.",0.5,12/6/2022
